"","s_cerevisiae","s_paradoxus","s_mikatae","s_bayanus","c_glabrata","k_lactis","e_gossypii","c_albicans","d_hansenii","y_lipolytica","m_grisea","g_zeae","n_crassa","a_nidulans","s_pombe","c_neoformans","u_maydis","e_cuniculi","h_sapiens","d_melanogaster","c_elegans"
"6322087",1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1
"6322088",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6322089",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322090",1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6322092",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"6322093",1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6322094",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
"6322095",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
"6322096",1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1
"6322097",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"6322098",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
"6322099",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322100",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322101",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0
"6322102",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322103",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
"6322104",1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"6322106",1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
"6322107",1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
"6322108",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322110",1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1
"6322111",1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0
"6322113",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322114",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"6322115",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6322116",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322118",1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0
"6322119",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"6322120",1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6322121",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322122",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"6322123",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6322124",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322125",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322126",1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0
"6322127",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"6322128",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"6322129",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322132",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"6322133",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"6322134",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322136",1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0
"6322137",1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"6322138",1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322139",1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0
"6322140",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1
"6322141",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6322142",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"6322143",1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0
"6322144",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322145",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322146",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322147",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
"6322148",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0
"6322149",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322150",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"6322151",1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1
"6322152",1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322153",1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6322154",1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1
"6322155",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322156",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6322158",1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"6322159",1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"6322160",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322162",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"6322163",1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
"6322165",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322166",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
"6322167",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
"6322168",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6322169",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"6322170",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
"6322171",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"6322172",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322173",1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6322174",1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0
"6322175",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322176",1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"6322177",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322179",1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"6322180",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"6322181",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322182",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322183",1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0
"6322184",1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
"6322185",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"6322186",1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
"6322187",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
"6322188",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"6322189",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
"6322190",1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
"6322191",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"6322192",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"6322193",1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"6322194",1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0
"6322195",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322196",1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1
"6322197",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0
"6322198",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6322199",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1
"6322200",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322201",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"6322202",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"6322203",1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"6322205",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"6322206",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322207",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322208",1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"6322209",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322212",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322213",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6322214",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"6322215",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322216",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322217",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322218",1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
"6322219",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"6322220",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"6322221",1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"6322222",1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1
"6322223",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"6322224",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0
"6322225",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"6322226",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"6322227",1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"6322228",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6322229",1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0
"6322230",1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0
"6322232",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322233",1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
"6322237",1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"6322238",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322239",1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0
"6322241",1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1
"6322242",1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"6322243",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"6322244",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322245",1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1
"6322247",1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"6322248",1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"6322249",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"6322250",1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
"6322252",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322253",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322254",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"6322255",1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0
"6322256",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6322257",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
"6322258",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322260",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
"6322261",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"6322263",1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
"6322264",1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
"6322265",1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1
"6322266",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"6322268",1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
"6322269",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322270",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"6322271",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6322272",1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1
"6322274",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
"6322275",1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
"6322276",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322277",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"6322278",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"6322279",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322281",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"6322282",1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
"6322284",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6322286",1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
"6322287",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"6322288",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322289",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"6322290",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322291",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322293",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322294",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6322295",1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0
"6322296",1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6322297",1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1
"6322298",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0
"6322299",1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"6322300",1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322303",1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"6322304",1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"6322305",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"6322306",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322307",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
"6322310",1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"6322312",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322313",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"6322314",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322315",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322316",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"6322317",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322318",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
"6322320",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"6322321",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0
"6322322",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"6322323",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"6322324",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"6322325",1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322327",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"6322328",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322329",1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"6322330",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"6322331",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"6322332",1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0
"6322333",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322334",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0
"6322335",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1
"6322336",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322337",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"6322338",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
"6322339",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"6322341",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6322342",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322344",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"6322345",1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0
"6322346",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"6322347",1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0
"6322348",1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"6322349",1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0
"6322350",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6322351",1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"6322352",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322353",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0
"6322354",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322355",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"6322356",1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"6322357",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"6322358",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"6322359",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
"6322360",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322361",1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"6322362",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322363",1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"6322364",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6322366",1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0
"6322367",1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0
"6322368",1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
"6322369",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"6322371",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
"6322372",1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6322373",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"6322374",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"6322375",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
"6322377",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
"6322378",1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0
"6322379",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
"6322380",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"6322381",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322382",1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1
"6322383",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322384",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322385",1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"6322387",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6322388",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"6322389",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6322390",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"6322391",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322392",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322393",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"6322395",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"6322397",1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322398",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"6322399",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"6322400",1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"6322401",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322402",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322403",1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6322404",1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0
"6322405",1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1
"6322406",1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0
"6322407",1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
"6322408",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322409",1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6322410",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322411",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6322412",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"6322413",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6322414",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322415",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"6322416",1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6322417",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"6322418",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322419",1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
"6322420",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"6322421",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"6322422",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322423",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6322424",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"6322425",1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
